,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.007677655677655678,0.0053629992958684255,0.0042192307692307685,0.006771149883212164,0.011853480711579323,0.0210989010989011,0.0006846440954968087,,
10,0.009086080586080587,0.007715081540750834,0.0037957439386010813,0.007076757056827191,0.013319641351699829,0.03164835164835165,0.0008834117361249145,,
20,0.009168210877869641,0.008638343798393946,0.0034791493465727123,0.006674890983649161,0.013494724407792091,0.03406593406593406,0.0014134587777998632,,
100,0.010043838857440987,0.009998324232500811,0.003302557435618197,0.006514362964737367,0.013688300736248493,0.04351648351648352,0.0032244528368559375,,
