,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.11886792452830189,0.029796934509498503,0.08893081761006288,0.11996894198331978,0.17893081903457642,0.2641509433962264,0.07554671968190854,0.1850261688232422,0.04062318801879883
10,0.13933063791554356,0.07076820596755748,0.07942422881102126,0.12435335118205869,0.19032643735408783,0.3584905660377358,0.11630218687872763,0.1850261688232422,0.04062318801879883
20,0.18905808689820605,0.14719444992875705,0.07226974468735507,0.13716042442226703,0.1974494308233261,0.4716981132075472,0.1779324055666004,0.1850261688232422,0.04062318801879883
100,0.37695000423523367,0.3666500872521367,0.0740206923068865,0.19060135458971672,0.20246322453022003,0.660377358490566,0.40357852882703776,0.1850261688232422,0.04062318801879883
