,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.0006854785039265273,0.0006531042063814917,0.00015301255601402015,0.0003428020727200543,0.00033442029962316155,0.0014974044988686278,0.00025484199796126404,1577.9953060150146,548.2668704986572
10,0.00255005081139781,0.0025275519952937383,0.00038374071362724365,0.0010184266803542452,0.000774372078012675,0.0049913483295620925,0.000445973496432212,1577.9953060150146,548.2668704986572
20,0.0034482798480246764,0.0034367879065541466,0.0004456503568376282,0.001342777624573047,0.0010105966357514262,0.008352189538133901,0.000987512742099898,1577.9953060150146,548.2668704986572
100,0.01743385683183805,0.017430925152250545,0.0008734600976718395,0.004711672676878739,0.0018572219414636493,0.03986423532543591,0.0038863404689092763,1577.9953060150146,548.2668704986572
