Run_id,k,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
61,10,0.0286366749342909,0.02705057151061546,0.009873523116213362,0.020138287552854826,0.033133380115032196,0.09639803057786991,0.7132728599728912,,262.45449763604284
61,20,0.046560599651753715,0.04615313204485427,0.010896325344739569,0.026435316871104623,0.03725261613726616,0.15768333765224152,0.7144197685329997,,431.0775597210039
61,100,0.1473561180037258,0.1473561180037258,0.013814249253932336,0.052490933691354,0.04218124598264694,0.37140450894013993,0.7146282973621103,,1537.8482483809157
62,5,0.02005700958797616,0.015379879302333175,0.009511099594022632,0.01704372329259281,0.0300628412514925,0.062127494169473954,0.7132728599728912,,169.2501079354793
62,10,0.028961518528116095,0.027209554037741522,0.009457711457890384,0.020309931001812626,0.03505884110927582,0.10022026431718062,0.7196329892607654,,266.4238113596823
62,20,0.048633456582201494,0.04821109239461837,0.010534791122791645,0.026866662660678133,0.039148323237895966,0.16111686965535113,0.7210926910645397,,433.757395023935
62,100,0.14988380458945855,0.14988242107480426,0.013501661922576109,0.052975022464929085,0.043980903923511505,0.37062710546773775,0.7213012198936503,,1530.329057577351
63,5,0.021184244622959317,0.016430728282788954,0.010176463390054995,0.01770762857162677,0.02964390628039837,0.06258097952837523,0.7119174225836722,,168.54904098547698
63,10,0.03178878379545651,0.02982024351535632,0.010516080514437786,0.0217845338336414,0.035004112869501114,0.10352422907488987,0.7168178500677719,,264.02163360450487
63,20,0.0510773834904551,0.05054156941116154,0.011578562125243155,0.028404287936882343,0.03922490030527115,0.16616999222596526,0.7177562297987696,,432.1162784137301
63,100,0.15151758030461987,0.1514992747784107,0.014433555696573251,0.0540433336526278,0.043946947902441025,0.37451412282974866,0.717860494213325,,1533.2333859601133
64,5,0.018793728945322625,0.01419179380820012,0.009324342806138608,0.016473693803347296,0.029426882043480873,0.060119201865768336,0.7134813888020018,,167.73996353184577
64,10,0.02708981169560335,0.025354957923812718,0.009271992397464778,0.019647437259272846,0.03439516946673393,0.098211972013475,0.7187988739443228,,264.1393111038053
64,20,0.04633312208046786,0.045894955759781336,0.01035756298790942,0.026250332668803524,0.03857314959168434,0.15995076444674786,0.7202585757480972,,434.6655427691131
64,100,0.14610287875260247,0.1461021869952753,0.013235788849281895,0.052075855218069095,0.04339713603258133,0.37244104690334284,0.7209884266499844,,1537.3165488085788
65,5,0.021286818692234605,0.01683901268342004,0.010631010480550516,0.018139175675750838,0.030943898484110832,0.06284011401917595,0.7096236054634554,,167.66687953114197
65,10,0.032521327179917486,0.030720922111002958,0.011018194131135894,0.0223155243973537,0.03636477142572403,0.10417206530189169,0.7148368261912209,,264.14216974280123
65,20,0.05204972737074727,0.051569774422969,0.01211948037917202,0.028924852614327187,0.04053591564297676,0.16623477584866544,0.7156709415076634,,430.1318215840835
65,100,0.15370422340514533,0.15370422340514533,0.0150715853949302,0.05524035999287938,0.04542034491896629,0.37904897641876134,0.7156709415076634,,1528.8976938811402
66,5,0.020380927701477067,0.01604230150739748,0.010111409835593563,0.01737598125673556,0.030012093484401703,0.060119201865768336,0.709832134292566,,166.99378385714763
66,10,0.030734019011422482,0.02898799331691054,0.01041433937745436,0.021367969302129333,0.035273242741823196,0.10041461518528116,0.715879470336774,,262.45923753852577
66,20,0.0500904281702451,0.049618676571682105,0.011515148707924845,0.027917575987850492,0.03932763636112213,0.16059860067374968,0.717547700969659,,430.004175672249
66,100,0.14791310755985956,0.14789341851899615,0.014337393686642084,0.05325094085646792,0.04405245929956436,0.3693314330137341,0.717860494213325,,1523.581792403163
67,5,0.02003973395525611,0.015318314862964156,0.00984226987417581,0.0172428530633239,0.030041245743632317,0.06167400881057269,0.7084766969033469,,168.21070961767117
67,10,0.029668611203659143,0.02785780611149376,0.009978929755129333,0.02082109029661374,0.0351189486682415,0.1002850479398808,0.7126472734855593,,264.24201969916066
67,20,0.04947278167190687,0.04903278213871205,0.011075146266938242,0.02753363699139187,0.03931959345936775,0.16280124384555583,0.7142112397038891,,434.1224666761848
67,100,0.1486289771456312,0.1486289771456312,0.013983151506489717,0.05327175392741071,0.044182050973176956,0.3718579942990412,0.7142112397038891,,1533.488065197316
68,5,0.01943940571823443,0.014892626363955564,0.00936042368489246,0.01657909511007537,0.02900794893503189,0.060313552733868875,0.7077468460014597,,166.9690210707923
68,10,0.028982007634184365,0.027169757204215994,0.009532704948515545,0.020143442381508014,0.033987030386924744,0.09834153925887536,0.7132728599728912,,261.6315317015939
68,20,0.048800874233781266,0.04827622067313301,0.010655636915923758,0.026925800665750444,0.0382688045501709,0.16150557139155222,0.7147325617766657,,429.4155825668679
68,100,0.14738035004066513,0.1473521999940243,0.013505375348819373,0.052358660297849635,0.04301857203245163,0.3682948950505312,0.7152538838494422,,1519.7398035962221
69,5,0.020795542886758226,0.016392057851414718,0.009782974863954392,0.017269927285274586,0.029694654047489166,0.061933143301373415,0.7062871441976853,,165.4860298839845
69,10,0.03044742860433454,0.028736430542549693,0.009978690234047608,0.02085709736011864,0.03463348001241684,0.09950764446747862,0.7122302158273381,,261.56281508072334
69,20,0.04905267241105441,0.048578024778496647,0.011054094618429393,0.02731264197592005,0.03876699507236481,0.16033946618294895,0.7136899176311124,,427.4053783171294
69,100,0.14998911267177994,0.14998911267177994,0.01396904892097758,0.05336786640886361,0.043651729822158813,0.37496760818864994,0.7138984464602232,,1522.8128681552687
70,5,0.020326941349226916,0.015596968924188317,0.010005794535141516,0.0175131072291705,0.03052712418138981,0.06296968126457632,0.7100406631216766,,167.1459911009865
70,10,0.029719538329281786,0.027793634916414987,0.01014201484354551,0.021014569209347186,0.035466693341732025,0.10034983156258098,0.715879470336774,,263.9397311532866
70,20,0.04887866121030151,0.04836619208465251,0.011194348942943359,0.027640969675592673,0.03978019207715988,0.16513345426276238,0.7172349077259931,,430.1274702908718
70,100,0.1508577614468966,0.15084860868379205,0.014129357059576257,0.05405034729716379,0.04468405991792679,0.37969681264576316,0.7174434365551038,,1529.6538611889412
71,5,0.021002850479398812,0.016170422065541964,0.010034407301834096,0.017876944284724115,0.03126349672675133,0.06523710805908266,0.707538317172349,,168.26162981198988
71,10,0.03083587326266777,0.029010979552605932,0.010177791105428957,0.021583676562323472,0.03666054084897041,0.10643949209639803,0.7124387446564487,,263.4826021703721
