,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.24266477675407513,0.012836381046129514,0.15427356484762578,0.2405538394441602,0.38385307788848877,0.6420978029766123,0.7515190278221938,307.8684837818146,16.095114946365356
10,0.2445074415308292,0.025809621894773968,0.13010965430348845,0.2426208519624943,0.40507182478904724,0.7965981573352232,0.8647265749920051,307.8684837818146,16.095114946365356
20,0.24326718639262934,0.05143503326916882,0.11264464809584782,0.24241939835254153,0.410906583070755,0.8781006378454996,0.9040614007035497,307.8684837818146,16.095114946365356
100,0.22239366913368966,0.22239366913368966,0.08164204606240655,0.22602437652848933,0.41382697224617004,0.9759036144578314,0.9117364886472658,307.8684837818146,16.095114946365356
