,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.01996976764273992,0.016576834925745878,0.010194739569836745,0.016988462610800534,0.028669776394963264,0.057061414874319774,0.14267972954325928,503.1377167701721,76.1849594116211
10,0.029143581074133028,0.027813223146125835,0.01056116595765407,0.02056532054698616,0.03346308320760727,0.09349572428090179,0.19994480474679177,503.1377167701721,76.1849594116211
20,0.047865932159596114,0.04748333786927559,0.011678970864277495,0.02697806908218375,0.03752650320529938,0.15340761855402954,0.27321650338070924,503.1377167701721,76.1849594116211
100,0.14754322160006922,0.14754028609392522,0.0144108439802469,0.05240309405380336,0.0425412617623806,0.37253174397512306,0.5632675589899269,503.1377167701721,76.1849594116211
