Run_id,k,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
0,5,0.17576142131979697,0.0246922557487577,0.11937817258883247,0.17736429926607375,0.28365060687065125,0.4517766497461929,0.53408,0.7779044034612037,173.78994895117089
0,10,0.1626702119087906,0.04234285943867829,0.09531245243914448,0.1672553461740979,0.2968812882900238,0.5532994923857868,0.7184,0.8170663271897786,253.38031338912262
0,20,0.16592900881302958,0.07674037230758161,0.07891107557841204,0.16459821594640597,0.30540722608566284,0.6713197969543148,0.79328,0.8342161349590462,347.23732332432473
0,100,0.2629694371732085,0.24671470102629006,0.06236430260173487,0.19221866745996824,0.3102875351905823,0.8591370558375635,0.81024,0.8610182512493942,646.7765933165921
1,5,0.17163705583756345,0.018867296900525375,0.12171742808798647,0.17540862266842405,0.2749365270137787,0.4302030456852792,0.53536,0.7769400611319988,166.34163691955828
1,10,0.16430887922004675,0.03505366376025246,0.09883376865504614,0.16875848905197868,0.2906982898712158,0.5469543147208121,0.71808,0.8150665307231444,252.39085485801087
1,20,0.16439311394389305,0.06795111666651595,0.08229136842714611,0.16388654503762493,0.29912230372428894,0.6687817258883249,0.79584,0.8324565509957985,358.5826221476436
1,100,0.2593862773125406,0.24197245490677796,0.060932571827840135,0.18787532961304118,0.3042139410972595,0.8629441624365483,0.81568,0.8602358025400194,647.736481737851
2,5,0.1635786802030457,0.023372182196054195,0.1089932318104907,0.16713180304423333,0.27832064032554626,0.4467005076142132,0.5344,0.7743950161568904,161.04740582098944
2,10,0.1573165941503505,0.040329660172600715,0.08789509641984261,0.16123653504914043,0.29288938641548157,0.5545685279187818,0.72352,0.8165164892035233,241.6330100820273
2,20,0.1614931919697875,0.07645467518996632,0.07281747205327613,0.15892290748919122,0.3019445836544037,0.684010152284264,0.80032,0.8337987747870982,353.4303749864325
2,100,0.2664472531497553,0.252259343279198,0.058682850280893574,0.18953347272889812,0.3061908483505249,0.8578680203045685,0.81632,0.8612028799453674,722.2980850644849
3,5,0.16159052453468697,0.021836991412091982,0.10307247602932884,0.16172337174811022,0.2669204771518707,0.4581218274111675,0.536,0.7753537666325272,155.2115551419155
3,10,0.15477600515671583,0.03896244866128808,0.08346023688663283,0.1567252350165538,0.2801547050476074,0.5558375634517766,0.70496,0.8183475560235178,232.8654860842805
3,20,0.15400256534290063,0.07108276151559768,0.06944087623488253,0.1526182190598379,0.2872144877910614,0.6598984771573604,0.7776,0.8336880904244907,327.0425045582377
3,100,0.2552376311018595,0.24200474411129452,0.05689072307859118,0.18447402803469876,0.29208120703697205,0.8464467005076142,0.7984,0.8611559175810221,651.7552624019773
