,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,1.0,1.0,0.5208333333333334,0.6453993719701314,0.5208333134651184,1.0,1.0,0.011804580688476562,0.001833200454711914
10,1.0,1.0,0.5208333333333334,0.6453993719701314,0.5208333134651184,1.0,1.0,0.011804580688476562,0.001833200454711914
20,1.0,1.0,0.5208333333333334,0.6453993719701314,0.5208333134651184,1.0,1.0,0.011804580688476562,0.001833200454711914
100,1.0,1.0,0.5208333333333334,0.6453993719701314,0.5208333134651184,1.0,1.0,0.011804580688476562,0.001833200454711914
