,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.7916666666666666,0.7916666666666666,0.5,0.6273593958313843,0.7083333730697632,1.0,1.0,3.4140331745147705,0.00471043586730957
10,1.0,1.0,0.5833333333333334,0.7237513687774759,0.7083333730697632,1.0,1.0,3.4140331745147705,0.00471043586730957
20,1.0,1.0,0.5833333333333334,0.7237513687774759,0.7083333730697632,1.0,1.0,3.4140331745147705,0.00471043586730957
100,1.0,1.0,0.5833333333333334,0.7237513687774759,0.7083333730697632,1.0,1.0,3.4140331745147705,0.00471043586730957
