,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Novelty@K,Diversity@k,Time_fit,Time_predict
5,0.012933282044706583,0.009960213477879627,0.00656530039463749,0.011567262350542536,0.021833995811428815,0.04231311706629055,0.6496958053154018,6.522525687808333,0.9127957871562973,2951.2762553691864,100.02485036849976
10,0.018166248420127123,0.017069452466202603,0.006368938627485206,0.01368529889839865,0.026141324589843633,0.07526605975125016,0.7844380403458213,6.546053027733361,0.9333626473700436,2951.2762553691864,100.02485036849976
20,0.027214968996929215,0.027025889065763177,0.0067831179861117755,0.01711984843416998,0.029345379491077697,0.12232337479163996,0.8936279218699968,6.609116152088407,0.9476926658522641,2951.2762553691864,100.02485036849976
100,0.08957893125625539,0.08957893125625539,0.008354660243859221,0.034877372017126276,0.034356248335636795,0.3511988716502116,0.9912263848863272,6.928376717832356,0.9683282609747091,2951.2762553691864,100.02485036849976
