,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.022174447174447175,0.015261499647933646,0.01129026754026754,0.021125863098788212,0.04115479066967964,0.085995085995086,0.5027322404371585,6.463515520095825,12.829540252685547
10,0.03417719667719668,0.03162155447723981,0.011412867528938957,0.02732891323627725,0.05175939202308655,0.1683046683046683,0.5601092896174863,6.463515520095825,12.829540252685547
20,0.06355373893721769,0.06301915250690933,0.01327078461967953,0.03957807256862332,0.0604623518884182,0.300982800982801,0.6092896174863388,6.463515520095825,12.829540252685547
100,0.7579083434063852,0.7579083434063852,0.042395226229996086,0.23501789113323934,0.07543177157640457,0.961916461916462,0.7021857923497268,6.463515520095825,12.829540252685547
