,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.010040597736892115,0.007746603324891521,0.005181811638017909,0.009046275257846684,0.016809191554784775,0.03228815755377041,0.00822481151473612,,
10,0.013249135190052526,0.012378150144394404,0.00495550931255191,0.010202394208260057,0.01924610324203968,0.05079036019694221,0.01028101439342015,,
20,0.018668644445109257,0.018433296517470207,0.005168691236206826,0.012042871137476692,0.02074383571743965,0.07255765742420316,0.013708019191226868,,
100,0.030407702981107152,0.030406455847099705,0.005459490212558011,0.01525620712328313,0.02185523696243763,0.11541850220264317,0.02490290153072881,,
