,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.10556213017751478,0.02830656548641732,0.06923422090729783,0.1093782525491038,0.19669626653194427,0.31952662721893493,0.12419323293565422,1358.7466373443604,24.430535554885864
10,0.1017110453648915,0.047715747274670206,0.05233774073403194,0.10315901142006435,0.21151238679885864,0.4301775147928994,0.1998826520633679,1358.7466373443604,24.430535554885864
20,0.11568759667633943,0.08228836732154446,0.04327241657412694,0.10457562199589565,0.21972158551216125,0.5502958579881657,0.31390573049090553,1358.7466373443604,24.430535554885864
100,0.2595127132533208,0.25520215488703824,0.0427203508674622,0.1510933193264266,0.22584369778633118,0.7946745562130177,0.7226677097594367,1358.7466373443604,24.430535554885864
