,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Novelty@K,Diversity@k,Time_fit,Time_predict
5,0.024847250509164972,0.0021329100259898505,0.01229754630976627,0.024202088763272397,0.04800698283386674,0.10183299389002037,0.3163107397090684,1.5892049593007982,0.47395571574652073,19086.690085172653,0.14271306991577148
10,0.025565507941126216,0.004320509716204686,0.008891651195440836,0.02491604872697353,0.05809485708743783,0.17922606924643583,0.3803775920767564,1.6226343259675542,0.48618520479479954,19086.690085172653,0.14271306991577148
20,0.028112254716383348,0.009176784722453833,0.006774060228533804,0.026928519564808944,0.06707988365566366,0.3095723014256619,0.4516661508304962,1.6711959010094646,0.5019360455821937,19086.690085172653,0.14271306991577148
100,0.05307249328105784,0.04569769418256577,0.005675484179177139,0.04159311417341276,0.0771846404288511,0.7345068373581611,0.6285979572887651,1.8640367351537106,0.5540507732363209,19086.690085172653,0.14271306991577148
