Run_id,k,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
0,5,0.0005459721278042148,0.0003192407785989973,0.0003401880806707456,0.0006140035708120099,0.0014127293834462762,0.0023368456832087016,0.16134271306282863,,47452.686840459835
0,10,0.00042604439804473795,0.00033958412283844176,0.00025352921023383295,0.0005138470556424245,0.0014649966033175588,0.002719238613188307,0.2036277659135366,,78995.44611423064
0,20,0.00037883742974935864,0.0003522436884821631,0.0002239679853145451,0.00046567754444867387,0.001485968241468072,0.0030166553365057786,0.23786407766990292,,113895.74177986747
0,100,0.0005810675396184721,0.0005800657518627335,0.00022088204296794256,0.0005107017649500601,0.0015246195252984762,0.004886131883072739,0.27281822586723614,,260973.07783727488
1,5,0.0006783933831860413,0.0005453121145500815,0.0004042034896895536,0.0006331088944857387,0.001127351075410843,0.002124405166553365,0.16187211743804175,,51503.439880135826
1,10,0.0006021171214916967,0.0005480660227823257,0.00036109829723867797,0.0005786503827588687,0.0011536532547324896,0.002294357579877634,0.2047448988747914,,80778.52463931053
1,20,0.0006203185269296758,0.0005962888322124651,0.00034948793883167256,0.0005709781624789028,0.0011763955699279904,0.0025917743031951056,0.23893634585359727,,112047.68856609789
1,100,0.0008651372855982182,0.0008639300002415759,0.00034915122489036796,0.0006252259914693092,0.0012124746572226286,0.004333786539768865,0.27421800692712167,,262929.4858885565
2,5,0.0007194652164060728,0.0005525334311686444,0.0004550475866757308,0.0006947291179531668,0.0012824325822293758,0.0020394289598912306,0.16220411679198896,,50088.56477643781
2,10,0.0006388895633032275,0.0005750762601763674,0.00039193011217630034,0.0006237312815951587,0.0013222231063991785,0.0023368456832087016,0.20469106114171887,,77267.8375479971
2,20,0.0006342000627909783,0.0006144744809719549,0.0003709511410895437,0.0005980066554006811,0.0013467539101839066,0.00267675050985724,0.23917412917466754,,110269.28108660794
2,100,0.0009100569238537975,0.0009088701492818919,0.0003713173392506829,0.0006620818499131748,0.0013952990993857384,0.004631203263086336,0.27341044093103384,,260969.11735631488
3,5,0.0005948334466349423,0.00041229771633028854,0.00040930206208928164,0.0006843840464562537,0.0015550644602626562,0.002251869476546567,0.16177790140516482,,48733.63096582171
3,10,0.0005254867922695931,0.0004427050932427667,0.00033203152097004677,0.0006083056690406965,0.0016090176068246365,0.0026342624065261726,0.20393284640094755,,77279.66177784656
3,20,0.0005188339070477071,0.00048693557119461187,0.0003023969323744672,0.0005717950650936712,0.0016368754440918565,0.0030166553365057786,0.23742440284981067,,110278.45213422098
3,100,0.0008188794138263308,0.0008163201403856894,0.00029699458178443413,0.0006295431312524919,0.0016872745472937822,0.005098572399728076,0.27398022360605134,,262935.81990234845
4,5,0.0007669102651257646,0.0005853214568113269,0.0005204792658055744,0.0007963180672724958,0.001539485645480454,0.0024643099932019036,0.16198876585969887,,48727.69779463353
4,10,0.0006987775565698746,0.000617166732037438,0.00045620420726640986,0.0007365174705334575,0.0016180550446733832,0.0030166553365057786,0.20496024980708147,,78986.65634020024
4,20,0.0007221344959837391,0.0006873708743896957,0.0004364646375932557,0.0007222094966705575,0.001653339946642518,0.003526512576478586,0.23935807476266532,,113887.67077967364
4,100,0.0009706679524436094,0.0009685656608332044,0.00043426860167086284,0.0007709664666993956,0.0016927794786170125,0.005311012916383412,0.274150709760781,,260967.67233507318
5,5,0.0006118286879673692,0.0004645882116373963,0.0003638397915250397,0.0006085524927676563,0.0012328631710261106,0.0020819170632222976,0.16208746837033183,,47453.361390242695
5,10,0.0005409646013401962,0.000477810289388715,0.0003107571206592766,0.0005513390846145686,0.0012773744529113173,0.002379333786539769,0.2040719272113849,,77286.41117025266
5,20,0.0005314950123462951,0.0005121818945751431,0.00029379273061803235,0.0005303286555866366,0.0013014799915254116,0.00267675050985724,0.23822299589038637,,112062.35499085185
5,100,0.0007919384050927357,0.0007904505884170846,0.0002930598176427544,0.0005929493112017976,0.001352645456790924,0.00471617946974847,0.27333417080918115,,260977.78511594352
6,5,0.0005934171765239068,0.0004089283673125241,0.00037616134149104916,0.0006251194393858591,0.0012689781142398715,0.0021668932698844325,0.1615580639951187,,47444.365084383266
6,10,0.00048416205367259074,0.00041834314402803944,0.0003169140418460609,0.0005457722606180682,0.0012925824848935008,0.0023368456832087016,0.20431868348796728,,78980.90411436294
6,20,0.00046796412050982875,0.00043704953239198896,0.00029603455866470643,0.0005215514366442572,0.0013248198665678501,0.002846702923181509,0.23889596755379286,,112041.8667728727
6,100,0.0006658437765059247,0.0006645498277656352,0.00029313961436959,0.0005578923459057839,0.0013553190510720015,0.004376274643099932,0.27326238716508444,,260963.3579601888
7,5,0.0005502209381373215,0.00038663803604053603,0.0003617153863584863,0.0005483326437699887,0.001000594929791987,0.0017845003399048266,0.16179136083843296,,47450.38772744777
7,10,0.0004784463921530543,0.0004042296030514652,0.0003130867404745719,0.0004945520345141924,0.0010447690729051828,0.0020819170632222976,0.2038341438903146,,79003.7503090401
7,20,0.00047334538285131333,0.0004481797652190111,0.0002918669830345745,0.0004694629082451261,0.0010736178373917937,0.0024643099932019036,0.23862229241067423,,110286.04247733203
7,100,0.0006465339694016525,0.0006459212814923004,0.00028869730765506324,0.000510842896948497,0.0011191259836778045,0.004376274643099932,0.27546076126554564,,260979.70151220151
8,5,0.0005884602311352821,0.0003376073908133624,0.0003804101518241559,0.0006564066665791016,0.0014438873622566462,0.002421821889870836,0.16152217217307036,,48721.354343846106
8,10,0.00043545247806804567,0.0003514865894715271,0.00028740215211396137,0.0005362612802247042,0.0014654687838628888,0.0025917743031951056,0.2037309549019256,,78982.45470524795
8,20,0.0004288120038571754,0.00040110183208321527,0.00025994919399507655,0.0005069069857154703,0.0015090745873749256,0.00314411964649898,0.23795380722502377,,113882.85051656648
8,100,0.0008592338201971022,0.0008573288529291757,0.0002605215648322582,0.0005962300428286469,0.0015642174985259771,0.005480965329707682,0.27267017210128675,,260966.8734533349
9,5,0.0005842114208021754,0.00041821981778048385,0.00040137094946748246,0.0006125345501111388,0.0011960400734096766,0.0019119646498980286,0.1625406026236922,,50080.828034373924
9,10,0.0005291286296979703,0.00046675603507105476,0.00034417820493255085,0.0005578249257216347,0.001247295644134283,0.002251869476546567,0.20466862875293865,,78985.40474245982
9,20,0.0005023016770977341,0.00048022933485752017,0.0003218510226164155,0.0005255792847992567,0.0012639540946111083,0.0024643099932019036,0.23867613014374675,,112049.98925002993
9,100,0.0006722437247426472,0.0006691994178749086,0.00031809002052419756,0.0005674366991845246,0.0013088235864415765,0.004503738953093134,0.27571200401988405,,260968.07780282554
10,5,0.0007527475640154091,0.000507810488626977,0.0004452753229095853,0.000766849052857418,0.0015982609475031495,0.002804214819850442,0.1627066023006658,,47441.71577218469
10,10,0.0006222483894985594,0.0005323191503600731,0.000355279546670243,0.0006574672230594425,0.001627260586246848,0.0030166553365057786,0.20572743750336486,,80783.38439343455
10,20,0.0005919057356776505,0.0005606308863579572,0.000321128567913688,0.0006111683436480188,0.0016550654545426369,0.003399048266485384,0.23992337095992677,,113890.33638710764
10,100,0.0009427395734819714,0.0009404326198167507,0.00031817687598432293,0.000681246463583325,0.0017015753546729684,0.005438477226376614,0.27424043931590186,,260967.04612783936
11,5,0.0006111205529118513,0.0003890077529546414,0.00034273736687060954,0.000592369183080053,0.0011988726910203695,0.002124405166553365,0.1617330366276044,,48734.37249815598
11,10,0.0005045968081318184,0.0004052896014221042,0.00026974887507688324,0.0005077431687589232,0.0012403492582961917,0.002421821889870836,0.20357392818046408,,78988.46832041828
11,20,0.0005053757231831582,0.0004723172841529729,0.00024323808487860976,0.00047247017235925356,0.0012590541737154126,0.00267675050985724,0.23663478276474706,,112050.90216830318
11,100,0.0009415870189262859,0.0009397005822255262,0.00023946491565221526,0.0005489405550416499,0.0013065098319202662,0.00471617946974847,0.2714902284514473,,260969.15864262774
12,5,0.0007527475640154089,0.0005288363204136876,0.0005261443462497167,0.0008090382198046596,0.0016131317242980003,0.002421821889870836,0.16140552375141323,,48726.114795113186
12,10,0.0006618533715321615,0.0005669711429051873,0.00044721859965377497,0.0007265009661743811,0.0016583174001425505,0.0027617267165193746,0.20337652315919819,,78985.077877852
12,20,0.0006338095999734162,0.0005948290761116592,0.0004167605892087794,0.0006867920302918127,0.0016887960955500603,0.00314411964649898,0.2372000789620085,,110269.7358725975
12,100,0.000954267341752868,0.0009503697662416574,0.00040928364532848236,0.0007376187913140012,0.0017337604658678174,0.005056084296397009,0.27438400660409523,,262927.35626541195
13,5,0.0007867380466802628,0.0005572174024877372,0.0006050305914343984,0.0009286328710605001,0.0019863189663738012,0.002719238613188307,0.16198876585969887,,47452.948276804855
13,10,0.000697310705383445,0.0005946324976994764,0.0005141566313813084,0.0008343520142128629,0.0020389233250170946,0.0030591434398368456,0.20400463004504424,,78999.684071253
13,20,0.0006703320095570265,0.000630967180126373,0.00047786712683041714,0.0007880719734480507,0.002077562967315316,0.003569000679809653,0.23726737612834917,,113901.29062985438
13,100,0.0010003040754842998,0.0009969574923502048,0.00047024201651304603,0.000835397365136444,0.002118119038641453,0.005311012916383412,0.27114925614198804,,260977.80606093447
14,5,0.0005700487196918197,0.0003947031958254192,0.00036171538635848625,0.0005930359472022155,0.001184710068628192,0.0020819170632222976,0.16293092618846797,,48717.89869159962
14,10,0.0004963015117671814,0.0004073275912655182,0.00031037222276175376,0.0005393492593135504,0.0012349538737908006,0.002421821889870836,0.20539992462717369,,78977.68035815844
