,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.875,0.875,0.55,0.6577324383928644,0.675000011920929,1.0,1.0,0.023482561111450195,0.0015530586242675781
10,1.0,1.0,0.5916666666666667,0.7123342975974054,0.675000011920929,1.0,1.0,0.023482561111450195,0.0015530586242675781
20,1.0,1.0,0.5916666666666667,0.7123342975974054,0.675000011920929,1.0,1.0,0.023482561111450195,0.0015530586242675781
100,1.0,1.0,0.5916666666666667,0.7123342975974054,0.675000011920929,1.0,1.0,0.023482561111450195,0.0015530586242675781
