,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.003705035971223022,0.0033227264342372254,0.001445443645083933,0.0027513090321981504,0.004928058013319969,0.010071942446043165,0.5736293611236973,232.85351610183716,11.475811243057251
10,0.006799417608770127,0.0067828155058370886,0.001658549350995394,0.0037454599081869,0.005807068198919296,0.017266187050359712,0.8663343905754418,232.85351610183716,11.475811243057251
20,0.016492009189850918,0.016492009189850918,0.0023747799038525263,0.006703978738161434,0.007100175134837627,0.03597122302158273,1.295876755777073,232.85351610183716,11.475811243057251
100,0.04730271608267143,0.04730271608267143,0.003196294891390871,0.014065848246091753,0.008607016876339912,0.10503597122302158,2.980516538287268,232.85351610183716,11.475811243057251
