,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Novelty@K,Diversity@k,Time_fit,Time_predict
5,0.017225299721687005,0.013650646541428032,0.009025960269035896,0.014973612131793396,0.025640253692999358,0.049353725112395636,0.008968249000795786,8.393572689888096,0.9064787038506299,0.4348762035369873,0.09072637557983398
10,0.024596611819636873,0.02292681464862518,0.00908858501337659,0.01769114981414503,0.02940456756990957,0.07819524727039177,0.012589526015075242,8.613208868715612,0.9190279409073367,0.4348762035369873,0.09072637557983398
20,0.0393206459016881,0.03874673199015608,0.009841334178871326,0.02245846334886151,0.03229288971918042,0.12050417469492614,0.019474423054569517,8.863763511060924,0.9308519731714472,0.4348762035369873,0.09072637557983398
100,0.11531056251577276,0.115300669567862,0.011931507718425455,0.041597482857901776,0.035798696800165626,0.2741851316634554,0.0554815404286519,9.591848463286107,0.9547553926128914,0.4348762035369873,0.09072637557983398
