,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
0,0.0003322259136212625,0.0001903377630121816,0.00011627906976744187,0.0002867037726302901,0.0005813953466713428,0.0016611295681063123,0.11991887095411138,,37.62972077613482
1,0.0003045404208194906,0.00020126624701288104,9.620708748615726e-05,0.00028695615096124,0.0006852159276604652,0.0024916943521594683,0.15930026197921068,,73.76354328519282
2,0.0008592390444549912,0.0006632471615675573,0.00013123239348322404,0.0006084601696357754,0.0012217664625495672,0.009966777408637873,0.2043015296205527,,147.4627457347368
3,0.0044782721310247875,0.004458077893696493,0.00020931766358294433,0.0015361745982817672,0.0017162793083116412,0.0340531561461794,0.29185329164201806,,737.3409372995691
