Run_id,k,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
0,5,0.0031724450487196913,0.0029406941248491087,0.0010480870911700278,0.001883352804982842,0.002218587091192603,0.006373215499660095,0.14671679557812753,0.9094785437487818,131811.5120315533
0,10,0.0039042183268050024,0.0037851948532496723,0.0010932522447506586,0.002170331308015655,0.0026126811280846596,0.009347382732834806,0.18246953681603648,0.9045941017856657,153051.69448052597
0,20,0.006445301032545222,0.006388202665257769,0.0012284733019319936,0.002946768433991067,0.0031088616233319044,0.017122705642420123,0.21053245518008723,0.9245244127149066,173746.44426231328
0,100,0.02576067261015114,0.02575613244378107,0.001633864583980665,0.007388242810372808,0.004355986602604389,0.07516145479265805,0.23813775281302155,0.9490431994575111,223763.1393736752
1,5,0.003068349195558577,0.002794471654331384,0.0009614349648765011,0.0018506311664224714,0.002321974840015173,0.007053025152957172,0.14627712075803528,0.909472821499461,131828.2100977687
1,10,0.003857936642819376,0.0037360670261342385,0.0010177732906743783,0.0021241850055132095,0.002654916374012828,0.009517335146159076,0.1815184035317553,0.9046309972362835,160702.22568032995
1,20,0.007070488067831837,0.0070106968256051895,0.0011932095452091315,0.003071088756129882,0.0031914778519421816,0.017972467709041467,0.2087917018107424,0.9245673785825893,189067.85426237987
1,100,0.027580476861643482,0.027570071610607517,0.0016244433441661304,0.007715398535149424,0.004419620614498854,0.075756288239293,0.23575543312456257,0.9490524093560037,238357.36393121656
2,5,0.0034592397462043963,0.0032074891076349565,0.0012210136717274718,0.0021276221574919483,0.0026370950508862734,0.006968048946295037,0.14662706602300665,0.9095460265296079,131813.6045526654
2,10,0.004256785282660537,0.004125719037258867,0.0012621405821184885,0.002423254050744298,0.0030488416086882353,0.01006968048946295,0.18235288839437935,0.904657691306955,160697.42778604443
2,20,0.007498441209832613,0.007442013095220587,0.0014357460286514448,0.0033533167321135437,0.003582600736990571,0.018482324949014275,0.2103754284586257,0.9245590348248005,183678.90416305306
2,100,0.025414613037577832,0.025405401834972037,0.0018062080312552453,0.0075799893207013,0.0048181526362895966,0.07681849082256968,0.23995028982646305,0.9490566889052887,245470.57193359264
3,5,0.0032864547926580554,0.0029867511431411644,0.0011582729058085958,0.00205720230396489,0.00262647308409214,0.007053025152957172,0.14725068643109668,0.9095338691921242,131827.14579820287
3,10,0.0039475831687762345,0.0037748605016356043,0.0011821332301457984,0.002321067350015847,0.003065634286031127,0.010367097212780422,0.18364948046587584,0.9046564238884457,153058.7636702166
3,20,0.007580308648050799,0.007489658224486209,0.0013761297305891229,0.0033698255765112917,0.0036745197139680386,0.019969408565601632,0.21257380255908692,0.9245613446775934,169172.89923756671
3,100,0.02731986754723469,0.027302676452065324,0.0017708010123540033,0.007907250374236074,0.0049637360498309135,0.08085486063902107,0.2441316870950954,0.9490562410871605,223765.01443496006
4,5,0.002683831860412418,0.0024360318372694256,0.0009319529420651107,0.0016959955029667401,0.002218587091192603,0.006075798776342624,0.14637582326866824,0.9094947791925279,131827.45545990634
4,10,0.003629158438811736,0.003511575670225102,0.0009887486653019088,0.0020285191697491096,0.002621617168188095,0.009219918422841604,0.18190872709653105,0.9046238873980279,160704.33091989922
4,20,0.006926102575381632,0.006861397933185095,0.0011664956961821068,0.003001891280650017,0.003218670841306448,0.01843983684568321,0.20981910521687633,0.9245537345243363,183664.8391515135
4,100,0.027183590396403605,0.02717088232216424,0.0015891530425441991,0.007611674742286318,0.004473753739148378,0.07694595513256289,0.238079428602193,0.9490533242980287,238357.09846548855
5,5,0.0035449240879220486,0.0033061278533452008,0.001188451261424579,0.0021132711265967595,0.002516712062060833,0.007053025152957172,0.146250201891499,0.9094967075559428,131823.3136941633
5,10,0.004448723603422787,0.004311491726487027,0.0012562565311140948,0.0024374146344031283,0.002908125054091215,0.009984704282800816,0.18291369811388475,0.9046318771728031,153055.18656760958
5,20,0.007969457858837516,0.007896904430156757,0.0014587164591847333,0.0034557209770703185,0.003464283188804984,0.018694765465669613,0.21116953502144536,0.924566347097509,169173.36236481395
