,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.017484342379958245,0.014082315011696812,0.011409765715611229,0.017471197959426484,0.031663186848163605,0.049060542797494784,0.2856136643775313,9.686795473098755,9.166176319122314
10,0.026350780395665574,0.024803637689099396,0.011611724949780421,0.02084661308968649,0.03637414053082466,0.08663883089770355,0.4419792216939602,9.686795473098755,9.166176319122314
20,0.04139060125502307,0.040714059563224214,0.012525661997451863,0.02625076871357502,0.039926160126924515,0.13883089770354906,0.6384926923754182,9.686795473098755,9.166176319122314
100,0.09399202550584472,0.09399202550584472,0.014024923299836086,0.04071240994570421,0.04329708591103554,0.29018789144050106,0.9417150906849797,9.686795473098755,9.166176319122314
