,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Novelty@K,Diversity@k,Time_fit,Time_predict
5,0.02129916040653999,0.00493645501225467,0.012124760642215349,0.022319443251632414,0.046428045367506256,0.08528501988510827,0.0845231296402056,8.285948481928019,0.6900613909424879,217.50825142860413,0.051811933517456055
10,0.022369168613092606,0.010048770850426103,0.008809323614062899,0.022157088891588538,0.053920733118700416,0.14140521431727796,0.10800970873786407,8.24692381303906,0.6981431121824675,217.50825142860413,0.051811933517456055
20,0.025947343018780284,0.018000744718743314,0.006939905354395909,0.02310463686157283,0.059436406784357874,0.2222713212549713,0.14027698458023985,8.229384548961686,0.7101004376706711,217.50825142860413,0.051811933517456055
100,0.07094762723370435,0.0697767562869399,0.007040166560612095,0.04025472538982902,0.06642533735308177,0.5201060539107379,0.25685322672758426,8.003280271613907,0.7497497731292474,217.50825142860413,0.051811933517456055
