,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.005417839942144055,0.0039693290388566164,0.0024049454523073135,0.004428012293750913,0.007721307221800089,0.01758759174629553,0.846228974498101,16.09026026725769,7.780539035797119
10,0.008283086734824722,0.007464539152708872,0.0024866575042346547,0.005741830485917258,0.009959854185581207,0.034852051885703735,0.9033098209441128,16.09026026725769,7.780539035797119
20,0.01597202895941139,0.015689665949804928,0.0029192206261578683,0.008523850173994284,0.01213692408055067,0.06716521257443567,0.9298969072164949,16.09026026725769,7.780539035797119
100,0.08967580758796452,0.08967580758796452,0.004661117629105471,0.02777653003267349,0.016403280198574066,0.2742925725892074,0.9444384156266956,16.09026026725769,7.780539035797119
