,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.046697701483852196,0.003053317154925611,0.023399767238871112,0.04600740973577381,0.09197943657636642,0.1908641256910096,0.15752798720584876,715.4815628528595,14.909487247467041
10,0.046746135657250006,0.006166385498918021,0.016932254485647533,0.04631247970746504,0.10814918577671051,0.31262729124236255,0.16906557002513137,715.4815628528595,14.909487247467041
20,0.046447576335976654,0.012116003722766165,0.012317902463608733,0.046258847888793565,0.11858706176280975,0.4631946464940355,0.17729038153986748,715.4815628528595,14.909487247467041
100,0.055300199266794,0.055300199266794,0.007322963490973866,0.04967982375891372,0.12728287279605865,0.8113180098923479,0.18345899017591957,715.4815628528595,14.909487247467041
