,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.018538219070133963,0.016535993281047406,0.010143157341738901,0.015881195593872587,0.026182034984230995,0.0508274231678487,0.005154639175257732,141.57004570960999,5.381808042526245
10,0.022729276895943562,0.02224403004264893,0.010280276829232698,0.01740775167723297,0.028125353157520294,0.0673758865248227,0.010309278350515464,141.57004570960999,5.381808042526245
20,0.03033390613644439,0.03026558743780655,0.010910836246322973,0.020356738221128202,0.029794199392199516,0.09219858156028368,0.020618556701030927,141.57004570960999,5.381808042526245
100,0.08520427869174729,0.08520427869174729,0.012392863162749127,0.034651669029780154,0.03334584832191467,0.24349881796690306,0.10402999062792877,141.57004570960999,5.381808042526245
