,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
0,0.18400946585530764,0.027342130804834535,0.13361054766734282,0.19248132933476977,0.31430020928382874,0.4665314401622718,0.69664,0.4826887676257874,245.13121589886973
1,0.1694653723558389,0.04553660212535896,0.10324584527297509,0.1788659122569506,0.3293340802192688,0.577079107505071,0.88224,0.5303006969166575,404.9596653601479
2,0.16904182747380708,0.08105989458291918,0.08175876425780876,0.17117506281477218,0.33749648928642273,0.6977687626774848,0.96928,0.5705374662014437,643.3674593791137
3,0.26771100568699596,0.25235519156101827,0.06351476065834231,0.19675648089060943,0.3422269821166992,0.8803245436105477,0.98752,0.7143987283703972,2191.723079074104
