,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.0009734025721226884,0.0007783935882687891,0.00045691465466124215,0.0007559061822084598,0.0011692555854097009,0.002518920268230969,0.23266947496716286,19090.45604276657,184.26541757583618
10,0.0018041875983850048,0.0016775519076962374,0.0005318279838426968,0.00107190431257708,0.0014968581963330507,0.005068097836981229,0.3294783756845017,19090.45604276657,184.26541757583618
20,0.003464253446467915,0.0033923390643690334,0.0006275672592560846,0.0015820727363692417,0.001816746313124895,0.009879008619548485,0.4433017672094479,19090.45604276657,184.26541757583618
100,0.017546481502567768,0.017546481502567768,0.0009107974916567593,0.004853554958003044,0.0025986493565142155,0.0530788694359661,0.6113338509236578,19090.45604276657,184.26541757583618
