,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Novelty@K,Diversity@k,Time_fit,Time_predict
5,0.032388965201465204,0.028994458929531397,0.018343349358974356,0.026883618162830917,0.03861034798534798,0.06868131868131869,0.09282951502529009,10.302916664458058,0.8842240874933094,586.1704332828522,3.5013766288757324
10,0.046512787807430664,0.045038817757491974,0.01950254399047979,0.03193561630106152,0.042439604046746904,0.09718406593406594,0.1578585242487355,10.503047700231209,0.909264248864726,586.1704332828522,3.5013766288757324
20,0.06503231429978444,0.06423076218581113,0.02089183890604563,0.03789401795296963,0.044946508793595574,0.13324175824175824,0.25609937518595655,10.722367481041285,0.9305541057600567,586.1704332828522,3.5013766288757324
100,0.13750068415006605,0.13725848841642216,0.023302151078626567,0.055307898525535366,0.047460268697699724,0.23695054945054944,0.6128012496280869,11.27296374132585,0.9669305707641459,586.1704332828522,3.5013766288757324
