,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.00032482796939778603,0.00021486083762889573,0.00011468706814263937,0.00023717903526759124,0.00041672009231952814,0.001025772534940377,0.00038424591738712776,10.429655313491821,1.0211892127990723
10,0.0002735393426507672,0.0002295147309851868,8.352210397344389e-05,0.0002012596578644383,0.00044699462894103227,0.0012822156686754713,0.0007044508485430675,10.429655313491821,1.0211892127990723
20,0.0006810984856415783,0.0006665040220488075,9.67681021129169e-05,0.00033455341429276954,0.0005817436752954008,0.0034619823054237724,0.001408901697086135,10.429655313491821,1.0211892127990723
100,0.004450945005712348,0.004450945005712348,0.00017427735809838813,0.0016677983459501523,0.0013323959939752408,0.03769714065905885,0.006852385526737112,10.429655313491821,1.0211892127990723
