,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Novelty@K,Diversity@k,Time_fit,Time_predict
5,0.07229307652264445,0.018737746741607886,0.04192673086933889,0.07012250921221613,0.12296546937359012,0.2230609057782405,0.03460354527120263,10.88529937551813,0.5677646925047549,242.52571558952332,0.07476019859313965
10,0.07453996347801657,0.03302280720840698,0.03351163162741333,0.06946159289480165,0.13475868223395554,0.3115564809994794,0.05079078654070693,10.524912859253247,0.5867384639291027,242.52571558952332,0.07476019859313965
20,0.08070856783838243,0.053403499920682086,0.027245296936546048,0.06942661728459622,0.1412186683090761,0.40525767829255593,0.07324063262923257,10.363153573543624,0.6126888016872605,242.52571558952332,0.07476019859313965
100,0.1670997480441887,0.16370050832199384,0.02414115304176017,0.09433629491823713,0.14655231249058784,0.6233732431025507,0.16755121536991827,10.254758871281302,0.6931208537517299,242.52571558952332,0.07476019859313965
