,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.14907407407407408,0.049058135569789614,0.10458333333333333,0.1456890972877952,0.2162037044763565,0.3333333333333333,0.1636904761904762,0.2713143825531006,0.022774219512939453
10,0.16835317460317462,0.08971887572225912,0.09250606261022927,0.15275397011357067,0.22935406863689423,0.4444444444444444,0.2013888888888889,0.2713143825531006,0.022774219512939453
20,0.24013276562618666,0.19293935457986133,0.08811496636988964,0.17301743245672094,0.23723480105400085,0.5555555555555556,0.28273809523809523,0.2713143825531006,0.022774219512939453
100,0.4885928272360729,0.4768390996369234,0.10423121352143172,0.25473155497812044,0.242535799741745,0.7638888888888888,0.5456349206349206,0.2713143825531006,0.022774219512939453
