,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.10754716981132076,0.027288954143582508,0.08635220125786164,0.11406269464390409,0.1783018857240677,0.22641509433962265,0.0636182902584493,0.28339266777038574,0.024458885192871094
10,0.12771787960467204,0.05614939025807834,0.08126684636118596,0.11920751340989558,0.18396227061748505,0.2830188679245283,0.09840954274353876,0.28339266777038574,0.024458885192871094
20,0.15939103928180393,0.1135732281624963,0.07181241469957686,0.12424370716114422,0.19147741794586182,0.39622641509433965,0.14612326043737575,0.28339266777038574,0.024458885192871094
100,0.24700476696726675,0.23659783677514895,0.06431172161804836,0.1487723634661964,0.19347615540027618,0.5094339622641509,0.3797216699801193,0.28339266777038574,0.024458885192871094
