,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Novelty@K,Diversity@k,Time_fit,Time_predict
5,0.0019324682572903588,0.0018643651125861255,0.001169945583926329,0.0016384866969933382,0.002375470908329845,0.004185851820845542,0.019886269162980946,7.578488,0.945988207604756,6.382943868637085,16.865164518356323
10,0.003595679935152518,0.0035630025060749216,0.0013718492606102485,0.0023296912881491973,0.0030092454171566766,0.008999581414817916,0.032822320508130755,7.852955,0.9489541655866018,6.382943868637085,16.865164518356323
20,0.006620047692795335,0.006605329066510399,0.0015888880242982573,0.0033454787156682515,0.003641733126499153,0.017789870238593554,0.0551361777127465,8.108833,0.9511396295332235,6.382943868637085,16.865164518356323
100,0.02437059979812451,0.02437059979812451,0.0019464473665041968,0.007226679244061672,0.004518665102009352,0.06132272917538719,0.19064879784509994,8.66932,0.9604551017498679,6.382943868637085,16.865164518356323
