,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.013102119460500963,0.01145092476669952,0.0063102119460500955,0.010430582054063145,0.01767822727560997,0.031791907514450865,0.008202323991797676,160.71441340446472,4.801072120666504
10,0.01677103403982017,0.01584756728888642,0.006216166620790898,0.012110961241333986,0.021256539970636368,0.057803468208092484,0.01367053998632946,160.71441340446472,4.801072120666504
20,0.02858289751353335,0.0282842348777797,0.006844314067076005,0.015911452186834943,0.02393002063035965,0.09826589595375723,0.022556390977443608,160.71441340446472,4.801072120666504
100,0.0925161426617811,0.09249156480915718,0.00865893606637044,0.032503927786974994,0.027621619403362274,0.2514450867052023,0.09842788790157211,160.71441340446472,4.801072120666504
