,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Run_id
0,0.015384452803662858,0.014621049614082811,0.004931587900747551,0.009696682910933585,0.01439599972218275,0.04302812687013764,0
1,0.013991301188338889,0.01327879905789268,0.004751547163127947,0.009281446794910423,0.014573726803064346,0.04168162776780371,1
2,0.014646122462549751,0.013908922967313903,0.004879440839493809,0.009461511751613725,0.01431802287697792,0.042070616397366846,2
3,0.014803653358410987,0.014022527786005058,0.004683397118738446,0.009418038752914757,0.014618052169680595,0.04290843806104129,3
4,0.015156664101906471,0.014354885759246077,0.004906264507820106,0.009676452862365608,0.014613589271903038,0.043476959904248956,4
5,0.015500531950262648,0.014707992156248266,0.005453707656955106,0.010146204904234488,0.015031334944069386,0.04305804907241173,5
6,0.014720073048169998,0.013993492777831532,0.004845320237111401,0.009427011142206152,0.01400029007345438,0.04165170556552962,6
7,0.014866703713202815,0.014000852651775881,0.0049925310877282185,0.009682072750675176,0.014897516928613186,0.043147815679233995,7
8,0.015478256533014162,0.014689014507309951,0.005463509694333659,0.010407478535594684,0.016351116821169853,0.04491322561340515,8
9,0.015224084048141498,0.014433484396948287,0.005180810212796691,0.009892300960102612,0.014968986622989178,0.04308797127468582,9
