,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
0,0.008557706301848348,0.00048167123712556433,0.003764129432882162,0.008283101697894953,0.018165720626711845,0.04147867850385679,0.9720416795625709,,16.870527753695892
1,0.008983004252979512,0.0010187859610293877,0.0025462722322713593,0.008664511560235231,0.02355223335325718,0.08339397467617522,0.9994841638295677,,32.92799636868899
2,0.009086911889076999,0.0019596232330279413,0.0016588422929279202,0.008847224219662055,0.02844010293483734,0.1558725076408092,1.0,,65.95877835856511
3,0.013605013490060332,0.010661760043227986,0.0008224363605443315,0.011515288567068837,0.03632846847176552,0.5083685053121816,1.0,,328.555028552231
