Run_id,k,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
50,10,0.021720907297830376,0.021171478882214226,0.006461405403713097,0.014021486602238809,0.022771673277020454,0.06804733727810651,0.25254441952734175,,53.09771391678135
50,20,0.037013070409987255,0.036698252892394465,0.00766979201043888,0.019905734633996926,0.026391763240098953,0.11982248520710059,0.2720372606520614,,68.05935311375897
50,100,0.10906371535845646,0.10906371535845646,0.009503277653196016,0.03826145745447238,0.030470356345176697,0.3076923076923077,0.27703984819734345,,147.25113401966232
51,5,0.007963510848126234,0.0064458244746706285,0.00451060157790927,0.007999253201690643,0.016420118510723114,0.029585798816568046,0.20752113161980335,,43.196765460566844
51,10,0.013164506433737202,0.013028664711357019,0.004506140227294074,0.009592757453151583,0.01867075264453888,0.047337278106508875,0.24736932896325686,,54.287143855111616
51,20,0.03377662695534854,0.03375745097463409,0.005959276849691137,0.01687064572110417,0.022897588089108467,0.10946745562130178,0.26444712782473695,,69.34902928928548
51,100,0.10473607894222005,0.10473607894222005,0.007866281707850874,0.03526356185239549,0.02726295217871666,0.3032544378698225,0.2708297395204416,,147.0873793975979
52,5,0.013732741617357002,0.011308225592619082,0.007054980276134123,0.012025734917263426,0.02159763313829899,0.03994082840236687,0.19820596860445058,,42.37199300886209
52,10,0.025385085000469612,0.024702671026555132,0.007606465827619675,0.01600526228173919,0.025587020441889763,0.07396449704142012,0.24253924443677766,,54.00851134956817
52,20,0.03818485843458593,0.037896125014983593,0.008317438798356874,0.020109587266998602,0.028231501579284668,0.11242603550295859,0.26410212178713127,,68.82716897126176
52,100,0.117309464673956,0.117309464673956,0.010439641574009879,0.04047799601159743,0.032701022922992706,0.3136094674556213,0.27065723650163875,,148.26127446792083
53,5,0.013683431952662722,0.011412748986713482,0.0076947731755424055,0.01262432343189448,0.022263314574956894,0.04142011834319527,0.20338105916853544,,43.56458423688426
53,10,0.021500187846341695,0.02085491760047973,0.007959421276728969,0.015079885683143963,0.025106249377131462,0.0650887573964497,0.24616180783163705,,53.46638581823028
53,20,0.03508584405403932,0.03497494998974289,0.008767910212972354,0.019694224018572515,0.028278784826397896,0.11094674556213018,0.26703467310677936,,69.57425440416013
53,100,0.11915976217877311,0.11915976217877311,0.011056631679086448,0.04113390394933766,0.03304889053106308,0.31952662721893493,0.27807486631016043,,148.5252754922646
54,5,0.012130177514792898,0.009984823279941622,0.006819526627218934,0.011702813796881205,0.02292899414896965,0.03994082840236687,0.20579610143177507,,43.87322536698566
54,10,0.021833028083028085,0.021082892342057506,0.00746250900097054,0.015384704584997843,0.0270357858389616,0.07248520710059171,0.2499568742452993,,55.1133161019287
54,20,0.03637224461928604,0.036107741146170526,0.008322649248444405,0.0201931280973428,0.029841920360922813,0.11538461538461539,0.27220976367086425,,70.19976232274102
54,100,0.13198114606146438,0.13198114606146438,0.010802693642028191,0.043433396017434914,0.03477097302675247,0.34171597633136097,0.2851474900810764,,149.86692759761297
55,5,0.01166173570019724,0.008540876923000871,0.007697238658777122,0.013032081874784648,0.02788461558520794,0.04142011834319527,0.20614110746938072,,42.30760767747286
55,10,0.02195219310603926,0.021003262499291773,0.007449496728342882,0.016058994530684854,0.032151661813259125,0.07692307692307693,0.24598930481283424,,52.041817877929745
55,20,0.03851346562534666,0.03837097883505951,0.008283901838366787,0.021292456305462056,0.0354292206466198,0.128698224852071,0.2682421942383992,,66.10570201471977
55,100,0.1281068482100879,0.1281068482100879,0.010977956596076357,0.0448113468251047,0.04071498289704323,0.34763313609467456,0.2808349146110057,,145.95941012929464
56,5,0.013165680473372781,0.010913622315346856,0.0070093688362919135,0.012577855279690277,0.024852069094777107,0.04437869822485207,0.20320855614973263,,42.30910336766992
56,10,0.02130353620738236,0.020746791283131207,0.006949081901004978,0.014976360349603425,0.02809770591557026,0.07248520710059171,0.24460928066241158,,52.65644890379958
56,20,0.038698751182206496,0.03853965032406074,0.007830328774300531,0.02088838891452445,0.032410722225904465,0.1390532544378698,0.2654821459375539,,66.97932005056248
56,100,0.12132040037494811,0.12132040037494811,0.010028495684798532,0.04188168648308668,0.03675225004553795,0.3431952662721893,0.27065723650163875,,148.09360303634094
57,5,0.011464497041420118,0.009328448161755543,0.0061180966469428005,0.011075979788614613,0.02255917154252529,0.038461538461538464,0.20407107124374677,,44.27595763835458
57,10,0.024323166150089226,0.02386586633629746,0.006572841332456718,0.01541788808872296,0.027526533231139183,0.07840236686390532,0.2434017595307918,,54.798741297522064
57,20,0.041456016646767194,0.041246986546432746,0.0075567107533346225,0.021123985141138942,0.03123076632618904,0.13313609467455623,0.26030705537346904,,70.27139725882978
57,100,0.12850173961257802,0.12850173961257802,0.009727716793523052,0.042313908960045124,0.035827431827783585,0.33727810650887574,0.27220976367086425,,150.52503611056503
58,5,0.009615384615384616,0.007165717049222965,0.0059060650887573975,0.010425312501291528,0.022781064733862877,0.03550295857988166,0.20752113161980335,,43.53734593058322
58,10,0.017361111111111112,0.016522225924962608,0.005823119188503804,0.012908044855785663,0.026595519855618477,0.06656804733727811,0.2523719165085389,,54.35502525497912
58,20,0.033074090193173034,0.032993040065895096,0.006583937038899661,0.017772049277193617,0.029788032174110413,0.11538461538461539,0.2775573572537519,,69.89783014973645
58,100,0.10586375798498189,0.10586375798498189,0.008529492441363086,0.03732280836531046,0.03436916694045067,0.31952662721893493,0.2868725202691047,,149.89648054373026
59,5,0.007938856015779093,0.0061972454558486935,0.005840729783037475,0.0093224831192842,0.020266272127628326,0.028106508875739646,0.20286355011212695,,44.14417876662418
59,10,0.01786242603550296,0.017154971626142396,0.006284047149431766,0.012800783771190746,0.02412416599690914,0.05917159763313609,0.24892185613248233,,53.90175408137759
59,20,0.031954410710055364,0.031792747939053775,0.006931337482246904,0.017319883395039915,0.027163555845618248,0.10502958579881656,0.2742797998964982,,70.06128132178611
59,100,0.11068130756821315,0.11068130756821315,0.008827260031839366,0.03701481407727304,0.031676020473241806,0.3091715976331361,0.2816974297050198,,150.09390249444127
60,5,0.015458579881656803,0.012350353319385552,0.007223865877712031,0.013257116338346758,0.02581361122429371,0.047337278106508875,0.19924098671726756,,44.35391669783756
60,10,0.027554123227200147,0.026748143234926948,0.007646617983156445,0.01698247926743111,0.02950126677751541,0.07840236686390532,0.24064171122994651,,54.83066754391941
