,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Run_id
0,0.020937832964511106,0.007720914969571068,0.010254026309318908,0.02298365352994917,0.06209702789783478,0.1359724612736661,0
1,0.020458364068518975,0.006632004298479872,0.00928771207278092,0.023252051169920542,0.0656457468867302,0.14500860585197933,1
2,0.020748299319727888,0.0078025115221411565,0.010081823894216321,0.023591185880870454,0.06485944241285324,0.1381239242685026,2
3,0.019791581291151,0.00672499131944186,0.009626055241373659,0.022458732856630474,0.06086096167564392,0.1368330464716007,3
4,0.019718499849739096,0.006365733791900108,0.008804418353686857,0.022024233099521607,0.06117992475628853,0.13769363166953527,4
5,0.021504384886484717,0.0076819104509454365,0.009926799032866158,0.024046913960925943,0.06575468182563782,0.14500860585197933,5
6,0.02180302844029178,0.008807294128698281,0.009964586236100866,0.023668345291550385,0.06418633460998535,0.14414802065404475,6
7,0.02331093079802202,0.009976957051930331,0.010569625440537661,0.024658299004041626,0.06492739170789719,0.14543889845094665,7
8,0.02113966068355053,0.008775400587959606,0.009044426003333059,0.021708629517446062,0.05765203759074211,0.132960413080895,8
9,0.023130446957899627,0.007150626397126816,0.010400257492555255,0.025637075572567333,0.06966163963079453,0.1544750430292599,9
