,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Novelty@K,Diversity@k,Time_fit,Time_predict
5,0.004503278917259662,0.004287277949324425,0.00240552764987675,0.003381099776262749,0.004360262313380774,0.008371703641691083,0.2658042632436567,9.802718068029133,0.9472570114718981,13609.273203134537,0.1921682357788086
10,0.007514683702419157,0.00745656575653605,0.0027342633486118506,0.004418754779508289,0.005092288066335785,0.014022603599832565,0.3902098367197632,9.843919659126989,0.9573840980855566,13609.273203134537,0.1921682357788086
20,0.012787447425371242,0.012774331169256602,0.003080905466217975,0.005992082836553233,0.005854101504994984,0.025115110925073254,0.5383259618901932,9.895390762147903,0.9651035254999014,13609.273203134537,0.1921682357788086
100,0.03802319259081709,0.03802319259081709,0.003632525606371472,0.011433024481321339,0.00701604370783076,0.07932189200502303,0.8368195271191513,10.042969394087972,0.978015555509596,13609.273203134537,0.1921682357788086
