,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
0,0.007225913621262458,0.005879412127202469,0.003300110741971207,0.005100176487885609,0.006976743694394827,0.014119601328903655,0.11700329586748923,,216.50262791054814
1,0.008675776512155248,0.007839266628860626,0.0031513506565416863,0.005477405713508628,0.007902560755610466,0.02159468438538206,0.15490577199357727,,283.9248720162686
2,0.011123296217711891,0.010463173519360146,0.003142292845578076,0.006150926139613747,0.008697821758687496,0.03322259136212625,0.19648440801149328,,384.73769476283144
3,0.024167430739457204,0.02407717713383532,0.003291550147396354,0.009476005115637277,0.010094360448420048,0.09800664451827243,0.2761767937124989,,850.3055519820435
