Run_id,k,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
0,5,0.008147341680275814,0.006431760513208213,0.005136998729813102,0.007513007852272595,0.011939756572246552,0.01905280348394121,0.04991074085093722,0.892270027616173,129.00217789147783
0,10,0.012421909427897452,0.011003307858696819,0.005276330455971174,0.00910290060163516,0.013960391283035278,0.033750680457267285,0.058557720916393934,0.9084924705843186,157.15314852116524
0,20,0.017734565824482247,0.016852425918839942,0.005507393254772125,0.010749944749904239,0.015045365318655968,0.04953728905824714,0.06369012198750372,0.923979952907089,198.03080734675916
0,100,0.059647058025433165,0.059586270922786,0.006452798739454678,0.019948894456984986,0.01672864891588688,0.12629286880783885,0.07544257661410295,0.9581324276364965,380.41860767315086
1,5,0.010524405733986573,0.008999598257179626,0.006586221496401138,0.009115128660478342,0.012819814495742321,0.021230266739248774,0.049594614698006544,0.8932300504562519,129.7468838295577
1,10,0.013824299453041968,0.012993884301444223,0.006736289326109685,0.010349255748553355,0.01415372733026743,0.030484485574305935,0.05744198155310919,0.9083992834993366,158.28063554704056
1,20,0.020775709039822524,0.020203017707178337,0.007168285627745121,0.012701553059741208,0.015579089522361755,0.051714752313554706,0.06274174352871169,0.9240268596482692,201.3627751792313
1,100,0.05654468738869957,0.0564304257270955,0.00811535872678044,0.021240917269198252,0.01699059084057808,0.11921611322808928,0.07620499851234752,0.957308399046314,376.60460359984995
2,5,0.014407548539285067,0.013629410744988201,0.009884775902739973,0.012497450148982165,0.015695881098508835,0.0261295590636908,0.04730734900327284,0.8906069042594885,131.22208564398116
2,10,0.017217513025896258,0.01674339645188864,0.010018717975304802,0.013506158187671239,0.016798870638012886,0.03483941208492107,0.05480139839333532,0.9071990320992458,158.4283458869589
2,20,0.02325072405366363,0.023092386782914896,0.010361283257273571,0.015489923563456819,0.017918525263667107,0.05117038649972782,0.059245760190419515,0.9230626887070761,198.37401151972048
2,100,0.06594940433912043,0.065885720189295,0.011420251861154319,0.024775307985294967,0.01933502033352852,0.1246597713663582,0.0675952097590003,0.9571539684926176,373.79375375841954
3,5,0.014598076574124479,0.013416352219312566,0.01063085949313494,0.013346143006177614,0.01764652505517006,0.0261295590636908,0.050226867003867894,0.8926718307023624,127.55802864216263
3,10,0.018102323491545048,0.016850325317829498,0.01086567125489281,0.014714568476442171,0.018938960507512093,0.03647250952640174,0.05762793811365665,0.9082344931884853,156.63418463502344
3,20,0.026325473957482665,0.02567987268635396,0.011315503244879786,0.017262438836140197,0.02027103304862976,0.05606967882416984,0.062295447783397795,0.9241676293305464,198.78596970367084
3,100,0.06626821452571284,0.06611094176756503,0.01215607986033594,0.025812274402659235,0.02167343907058239,0.1241154055525313,0.07304373698304076,0.9575277643429118,381.89483021701693
