,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.0008613168198842357,0.0007292769441457636,0.00034590107536034505,0.0006065880705909514,0.0009054732508957386,0.002138661899897855,0.25075486662863344,699.1103796958923,15.045848846435547
10,0.0017274850227799665,0.0016405874959702748,0.0004357381571968249,0.0009440376439999757,0.0012624870287254453,0.004756128702757916,0.356120797213371,699.1103796958923,15.045848846435547
20,0.0029081975458828124,0.002856809529524313,0.0005011434933338039,0.0013122998193014687,0.0015367327723652124,0.008841930541368743,0.47765548397270885,699.1103796958923,15.045848846435547
100,0.014739056035031095,0.014739056035031095,0.0007213850233589763,0.0041098823396602275,0.002321520121768117,0.05273237997957099,0.6647047091618313,699.1103796958923,15.045848846435547
