,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Run_id
0,0.0001358250721919562,0.0001358250721919562,6.535418713345836e-05,9.072735853315279e-05,8.86894267750904e-05,0.0003125837277842279,0
1,7.591319103331249e-05,7.591319103331249e-05,5.313923372331874e-05,6.655142482816857e-05,8.037866791710258e-05,0.00017861927301955882,1
2,0.00016112946920306034,0.00016112946920306034,2.8675215583539243e-05,8.828550097544169e-05,0.00011610252113314345,0.0006251674555684558,2
3,0.0002042957935161204,0.0002042957935161204,6.317106268544154e-05,0.00011249251852261309,0.00010407053923700005,0.0005358578190586764,3
4,0.00016819981542675122,0.00016819981542675122,7.531779345658063e-05,0.00011365221103557961,0.0001255296665476635,0.00040189336429400735,4
5,0.00012689410854097822,0.00012505538073048276,3.250188542565965e-05,7.49931750375747e-05,9.414723899681121e-05,0.000446548182548897,5
6,0.00011573040397725581,0.00011389167616676037,2.8532568247447232e-05,6.434358606980485e-05,7.603723497595638e-05,0.00035723854603911763,6
7,0.00018680598969962194,0.000183128534078631,0.00011669792503944509,0.00014988076930881928,0.0001704325550235808,0.000446548182548897,7
8,0.00021843648596350213,0.00021659775815300667,8.675128754725968e-05,0.00014373394412888922,0.0001652228384045884,0.0006251674555684558,8
9,3.16304962638802e-05,3.16304962638802e-05,4.294925227987655e-06,1.8228900105403473e-05,2.4932272935984656e-05,0.00017861927301955882,9
