Run_id,k,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@k,Diversity@k,Novelty@k
0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.20668358505597031,0.9579046802569655,2498.1536411433476
0,10,5.433002887678248e-05,5.1260010121758805e-05,6.842937427022449e-06,2.6704227897404423e-05,2.8529468181659468e-05,0.0002232740912744485,0.22313384417013657,0.968631678136229,3369.2364867438873
0,20,0.00017380355732540402,0.00017296627948312483,1.507289211387998e-05,6.310110678015594e-05,4.7487319534411654e-05,0.0004912030008037867,0.23000796642603133,0.9769541529374884,4425.858725878797
0,100,0.00107905079634756,0.00107905079634756,3.513922974206846e-05,0.00024686374514283047,8.580147550674155e-05,0.0023220505492542644,0.2331288343558282,0.9887128882318027,8461.139206432767
1,5,1.4884939418296567e-05,1.4884939418296567e-05,7.442469709148284e-06,1.3221483922741146e-05,2.232740916952025e-05,4.4654818254889704e-05,0.20667537224562874,0.9576953225453994,2552.7547476709715
1,10,4.167783037123038e-05,3.860781161620672e-05,1.1721889791908545e-05,2.874097936608885e-05,4.27942031819839e-05,0.00017861927301955882,0.22295316234262202,0.9685790777109471,3320.310854661151
1,20,0.00010121758804441666,0.00010000818671668005,1.5886980726893203e-05,5.208751727209806e-05,6.205670069903135e-05,0.000446548182548897,0.22994226394329875,0.9768620750021714,4461.955259054623
1,100,0.0012157407171138526,0.0012157407171138526,3.62633320360618e-05,0.00027920241322310866,0.00010537611524341628,0.0027239439135482717,0.23279210913182383,0.9887023457471467,8465.54692659069
2,5,7.219195617873835e-05,7.070346223690869e-05,3.218868149206633e-05,6.411121889875409e-05,0.00012280074588488787,0.0002679289095293382,0.20767733510730035,0.9580254089008734,2505.2749233614722
2,10,9.898484713167218e-05,9.59148283766485e-05,3.4028625392383544e-05,7.666518582690748e-05,0.00013892610149923712,0.00040189336429400735,0.22380729461814539,0.9688209198593674,3336.237844104139
2,20,0.00010463236826390823,0.00010379509042162904,3.427488358128918e-05,8.084334179502693e-05,0.00014785706298425794,0.0005358578190586764,0.23083746027052998,0.9770838463340008,4478.657400873599
2,100,0.0012961885460868133,0.0012961885460868133,5.488104813584278e-05,0.00031949011512606647,0.00018972993711940944,0.0030365276413325,0.2331041959248035,0.9887958241020288,8434.63839376442
3,5,1.4884939418296567e-05,1.4884939418296567e-05,7.442469709148284e-06,1.3221483922741146e-05,2.232740916952025e-05,4.4654818254889704e-05,0.20538596102200213,0.9575763978365623,2563.798892263874
3,10,3.94450894584859e-05,3.637507070346223e-05,1.0977642820993718e-05,2.730920982319737e-05,4.0933584386948496e-05,0.00017861927301955882,0.22094102380893718,0.9685880426582869,3392.9980794870967
3,20,0.00010423835516165921,0.00010302895383392262,1.531031360614127e-05,4.9541794272919156e-05,5.952544597676024e-05,0.000446548182548897,0.22739629273741183,0.9769296550247043,4512.772886042193
3,100,0.0010604418169979381,0.0010604418169979381,3.122259507433774e-05,0.00024675357730689874,9.772654448170215e-05,0.0027239439135482717,0.22952341061587864,0.988715903088565,8554.133371126487
4,5,5.507427584769729e-05,5.209728796403798e-05,3.0886249292965376e-05,5.852716772596822e-05,0.0001339644513791427,0.0002232740912744485,0.20599370898727837,0.9577712627266058,2550.6436184642625
4,10,6.772647435324938e-05,6.465645559822572e-05,3.0328064064779257e-05,6.45721716510351e-05,0.00014698877930641174,0.0003125837277842279,0.22193477386026725,0.9686025195239337,3332.406778250649
4,20,0.0001570361108630288,0.00015582670953529217,3.629515957036721e-05,9.376408572571283e-05,0.00016558065544813871,0.0005805126373135661,0.22860357585762273,0.9769086512171349,4499.332844699424
4,100,0.0016711524699136154,0.0016711524699136154,6.385848083543065e-05,0.00039654114327984793,0.00021509962971322238,0.0035277306421362866,0.23156840039092977,0.9887152866212869,8493.61350393361
5,5,2.604864398201899e-05,2.604864398201899e-05,1.023339585007889e-05,2.0729188498570273e-05,3.3491112844785675e-05,8.930963650977941e-05,0.20628115734923333,0.958642220480332,2517.303152119302
5,10,4.167783037123038e-05,3.860781161620672e-05,1.2652198505552082e-05,3.003915551864497e-05,4.651544077205472e-05,0.00017861927301955882,0.2221729453601728,0.96914472049466,3325.405996585062
5,20,7.670121723781053e-05,7.549181591007395e-05,1.4847544656277562e-05,4.448762800079448e-05,6.121431943029165e-05,0.00040189336429400735,0.22907170604709226,0.9772806934243016,4426.823061467245
5,100,0.0014311731137633822,0.0014311731137633822,3.882079317066801e-05,0.000315809467939525,0.00010999475489370525,0.0031258372778422794,0.2316423156840039,0.9888678522259964,8507.89692556975
6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.20517242795312127,0.9579936700442149,2565.5118660291996
6,10,2.4560150040189337e-05,2.149013128516567e-05,3.5351731118454346e-06,1.4087725900456224e-05,1.8606175217428245e-05,0.0001339644547646691,0.22063714982629906,0.9687600167108186,3358.6081271010758
6,20,5.476782121261473e-05,5.355841988487813e-05,5.51579254547224e-06,2.682576920789863e-05,3.3517695555929095e-05,0.00035723854603911763,0.22775765639244092,0.9770164466892237,4475.216938392986
