,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Run_id
0,7.442469709148284e-05,7.442469709148284e-05,3.700561327604285e-05,7.508311140771499e-05,0.00018358092347625643,0.0003125837277842279,0
1,4.98645470512935e-05,4.98645470512935e-05,2.0446118173187924e-05,4.561902601124575e-05,0.00011101684503955767,0.0002232740912744485,1
2,5.209728796403798e-05,5.209728796403798e-05,7.959307883394692e-06,2.6333734996050327e-05,2.8529468181659468e-05,0.00017861927301955882,2
3,8.930963650977941e-05,8.930963650977941e-05,2.098362987440419e-05,5.457062807044972e-05,7.318428106373176e-05,0.0003125837277842279,3
4,7.665743800422731e-05,6.744738173915631e-05,3.237474323479503e-05,7.207122499719462e-05,0.00016187371511477977,0.00040189336429400735,4
5,8.186716680063112e-05,7.265711053556012e-05,3.421468713511225e-05,7.385560507130403e-05,0.00016125351248774678,0.00040189336429400735,5
6,0.00011610252746271323,0.00011303250870768956,3.9941254105762456e-05,8.921070399336943e-05,0.0001730374206090346,0.000446548182548897,6
7,3.0514125807507966e-05,2.7444107052484292e-05,5.002993526705235e-06,1.6916394171104928e-05,2.170720290450845e-05,0.0001339644547646691,7
8,0.00011163704563722425,0.00011163704563722425,3.307764315177015e-05,8.20916887033717e-05,0.00015877268742769957,0.000446548182548897,8
9,0.0001183352683754577,0.00011526524962043404,4.089223634637585e-05,9.609513194868776e-05,0.0002052881318377331,0.0005358578190586764,9
