,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.0847700394218134,0.06871612854463964,0.05898211417725216,0.08866258496856934,0.16722294688224792,0.24191852825229962,0.008753298577588981,,
10,0.08408641511795258,0.08029850993102865,0.05193285685812749,0.0839415080651453,0.1731768399477005,0.2855453350854139,0.009847460899787604,,
20,0.0918033048683661,0.09138040846090713,0.051026533498007245,0.08564883920253999,0.1761319935321808,0.3287779237844941,0.012035785544184848,,
100,0.13199836712343666,0.13199836712343666,0.05225562945233981,0.09775984573361544,0.17864295840263367,0.43876478318002626,0.021303984038102595,,
