,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.035876821127515474,0.034304500871135304,0.020368042358979356,0.028235543640662202,0.03649807721376419,0.06607221166496126,0.008749189889825017,1421.3243629932404,59.434627056121826
10,0.06936717921588555,0.06869338169780158,0.02439252950959764,0.04056572172520352,0.044328030198812485,0.12848998684402865,0.013933895009721323,1421.3243629932404,59.434627056121826
20,0.11343184046144433,0.11317025542664912,0.027617765841888735,0.05374925838367585,0.0496259368956089,0.20347902353457098,0.02171095268956578,1421.3243629932404,59.434627056121826
100,0.27523149147123604,0.2752276543129259,0.03195052101471102,0.08948176843377918,0.05503283813595772,0.44174828241485165,0.10110174983797797,1421.3243629932404,59.434627056121826
