,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.0008791208791208791,0.0002284617669233054,0.00036630036630036635,0.0008430030052117267,0.0018315018315018313,0.004395604395604396,0.0017647058823529412,6.8524017333984375,0.05699443817138672
10,0.008571428571428572,0.008159942051344767,0.0012205651491365777,0.0033810868876774087,0.0035190999476713766,0.017582417582417582,0.003137254901960784,6.8524017333984375,0.05699443817138672
20,0.010697651841801808,0.010279104215879168,0.0012744827904517286,0.004406818982732937,0.004912650101045297,0.041758241758241756,0.0058823529411764705,6.8524017333984375,0.05699443817138672
100,0.025529120315033193,0.02551062082890781,0.0016787424261386844,0.008447439671315312,0.006678277107453148,0.11428571428571428,0.02666666666666667,6.8524017333984375,0.05699443817138672
