,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Novelty@K,Diversity@k,Time_fit,Time_predict
5,0.014137186425315239,0.011419753859534611,0.006921088332607621,0.011821974066904882,0.019825740005154042,0.040788035509583855,0.17781893747741237,8.322565073169958,0.9330907987400141,10683.968828201294,1.00526762008667
10,0.02205544574649637,0.020991718094652695,0.007312011786360422,0.015011849812999653,0.023902702826218595,0.07171229772600038,0.2636429345861944,8.472328606184188,0.9430634892313157,10683.968828201294,1.00526762008667
20,0.03625198881303427,0.03601771227230201,0.008167411022420528,0.0198718518163847,0.027016531488715002,0.11732558449521474,0.3796891940730033,8.649341579606578,0.952530794088984,10683.968828201294,1.00526762008667
100,0.11242921717148464,0.11242921717148464,0.01037094625844329,0.03978771298514674,0.031099761565414615,0.2964996934232625,0.7308908565233104,9.181183809954865,0.9712615376314858,10683.968828201294,1.00526762008667
