,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Time_fit,Time_predict
5,0.04911337623142191,0.010617880754298401,0.03361541990142298,0.05135555028223151,0.09156464040279388,0.14515118729001766,0.00012487796017528324,20030.96714425087,1570.0553526878357
10,0.04933503443326347,0.019228301900078057,0.02674273454855393,0.050118228438261817,0.10080676525831223,0.21227720517054838,0.0002497559203505665,20030.96714425087,1570.0553526878357
20,0.05115964943807362,0.03237720783525377,0.021717649565777982,0.04886032407280474,0.1052827462553978,0.27789989180570585,0.00047680675703289967,20030.96714425087,1570.0553526878357
100,0.0948756340059984,0.09304770606930933,0.01890612755113223,0.06259168035324839,0.11007968336343765,0.470998234724674,0.002304565992325682,20030.96714425087,1570.0553526878357
