,Precision@k,Recall@K,MAP@K,nDCG@k,MRR@k,HitRate@k,Coverage@K,Novelty@K,Diversity@k,Time_fit,Time_predict
5,0.20252963284186182,0.03236100766861231,0.14072227040570495,0.20474668860113407,0.3202370627348945,0.5013009540329575,0.06528,1.8748591,0.5422220784185352,16.09635329246521,0.5981707572937012
10,0.19996179738157185,0.058895056062871876,0.11684442151631781,0.20014193728906332,0.33649692314046176,0.6218560277536861,0.096,2.005943,0.574255933064687,16.09635329246521,0.5981707572937012
20,0.20090374797942082,0.09929279163473194,0.09698600221415346,0.1946656662107528,0.3437508009822392,0.7250650477016479,0.13248,2.184614,0.6124084077871387,16.09635329246521,0.5981707572937012
100,0.3137468810510928,0.2950777549095153,0.07974272096380573,0.22863285355113758,0.3480673351144759,0.8959236773633998,0.28128,2.8311965,0.7178183588746212,16.09635329246521,0.5981707572937012
